,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d)
2014-05-17,4.69,70.52666666666667,6.199999999999999,75.71000000000001,3.526,3.42,61.52,16040.0,984.0,7.32,37.43333333333334,0.8461538461538461,1056.0,1248.0,2304.0,2304.0,30192.0
2014-05-18,5.285,73.97,6.33,75.76,3.522,3.52,61.65,15981.714285714286,1018.2857142857143,7.386,37.76666666666666,1.0476190476190477,1056.0,1008.0,2064.0,2064.0,27696.0
2014-05-19,4.495,74.285,5.665,75.94,3.53,3.4850000000000003,61.69,15923.42857142857,1052.5714285714287,7.416000000000001,37.88333333333333,1.0,1056.0,1056.0,2112.0,2112.0,29712.0
2014-05-20,4.18,74.6,5.785,76.12,3.5700000000000003,3.42,61.82,15865.142857142857,1086.857142857143,7.394,37.6,0.88,1056.0,1200.0,2256.0,2232.0,28824.0
2014-05-21,5.315,72.65,5.925,76.52000000000001,3.538,3.4400000000000004,62.34,15806.857142857143,1121.142857142857,7.4,37.583333333333336,0.9777777777777776,1056.0,1080.0,2136.0,2160.0,29712.0
2014-05-22,4.79,70.7,6.135,76.92,3.668,3.3150000000000004,62.92,15748.57142857143,1155.4285714285716,7.444,37.083333333333336,1.0232558139534884,1056.0,1032.0,2088.0,2112.0,28392.0
2014-05-23,4.13,66.63666666666667,6.02,76.68,3.54,3.4450000000000003,62.22,15690.285714285714,1189.7142857142858,7.378,37.01666666666667,1.0731707317073171,1056.0,984.0,2040.0,2016.0,27672.0
2014-05-24,6.285,62.57333333333333,6.31,76.44,3.504,3.505,62.88,15632.0,1224.0,7.402000000000001,37.36666666666667,1.0,1056.0,1056.0,2112.0,2112.0,29016.0
2014-05-25,5.675000000000001,63.891666666666666,6.4,76.245,3.5150000000000006,3.5324999999999998,62.84,15681.0,1152.0,7.408,37.150000000000006,1.0365853658536586,1056.0,1020.0,2076.0,2100.0,28032.0
2014-05-26,5.065,65.21,6.49,76.05,3.5260000000000007,3.56,62.8,15730.0,1080.0,7.414,36.93333333333334,1.0731707317073171,1056.0,984.0,2040.0,2088.0,27048.0
2014-05-27,4.0,71.91,6.46,76.22333333333333,3.61,3.6,61.83,15722.285714285714,1052.5714285714287,7.44,37.81666666666667,1.0232558139534884,1056.0,1032.0,2088.0,2040.0,27000.0
2014-05-28,4.76,73.705,6.05,76.39666666666666,3.5760000000000005,3.5650000000000004,62.24,15714.57142857143,1025.142857142857,7.43,36.96666666666666,0.9361702127659576,1056.0,1128.0,2184.0,2208.0,26544.0
2014-05-29,4.515000000000001,75.5,5.98,76.57,3.584,3.46,62.63,15706.857142857143,997.7142857142857,7.448,37.55,0.8979591836734694,1056.0,1176.0,2232.0,2232.0,27840.0
2014-05-30,3.585,74.768,6.255000000000001,76.46,3.666,3.48,62.38,15699.142857142857,970.2857142857143,7.446,37.93333333333334,0.8979591836734694,1056.0,1176.0,2232.0,2280.0,28368.0
2014-05-31,3.975,74.036,6.105,76.35,3.53,3.49,62.44,15691.42857142857,942.8571428571429,7.4,37.46666666666667,0.9361702127659576,1056.0,1128.0,2184.0,2256.0,26904.0
2014-06-01,3.8325,73.304,5.710000000000001,76.3425,3.501,3.5650000000000004,62.345,15683.714285714286,915.4285714285714,7.370000000000001,38.78333333333333,1.0046704722366373,1056.0,1056.0,2112.0,2088.0,27000.0
2014-06-02,3.69,72.572,5.315,76.33500000000001,3.472,3.64,62.25,15676.0,888.0,7.340000000000001,40.1,1.0731707317073171,1056.0,984.0,2040.0,1920.0,27096.0
2014-06-03,4.3100000000000005,71.84,6.79,76.43,3.5420000000000003,3.55,62.49,15814.4,931.2,7.37,39.98,0.9130434782608696,1008.0,1104.0,2112.0,2208.0,25440.0
2014-06-04,3.9,70.88,4.86,76.45500000000001,3.606,3.535,62.04,15952.8,974.4,7.384,39.88,0.8958333333333334,1032.0,1152.0,2184.0,2208.0,25800.0
2014-06-05,2.41,69.92,5.91,76.48,3.5780000000000003,3.505,62.33,16091.2,1017.6,7.386,39.74,0.9777777777777776,1056.0,1080.0,2136.0,2160.0,27360.0
2014-06-06,2.62,72.13666666666667,5.865,77.96000000000001,3.544,3.44,62.42,16229.6,1060.8,7.386,40.0,1.075,1032.0,960.0,1992.0,2040.0,25656.0
2014-06-07,3.845,74.35333333333332,5.475,79.44,3.5160000000000005,3.4450000000000003,62.48,16368.0,1104.0,7.374,40.08,1.048780487804878,1032.0,984.0,2016.0,1968.0,25560.0
2014-06-08,5.19,76.57,5.69,80.92,3.508,3.425,62.27,15375.0,1116.0,7.390000000000001,40.0,1.0232558139534884,1056.0,1032.0,2088.0,2136.0,25200.0
2014-06-09,4.93,70.35499999999999,5.7,75.265,3.5,3.495,63.28,14382.0,1128.0,7.346000000000001,39.98,1.0232558139534884,1056.0,1032.0,2088.0,2136.0,26040.0
2014-06-10,5.14,64.14,5.62,69.61,3.5739999999999994,3.415,62.97,14550.4,1084.8,7.351999999999999,40.06,1.075,1032.0,960.0,1992.0,2040.0,26112.0
2014-06-11,4.585,68.525,6.039999999999999,72.58,3.624,3.51,62.54,14718.8,1041.6,7.314,40.06,1.0731707317073171,1056.0,984.0,2040.0,2088.0,26616.0
2014-06-12,3.8,72.91,5.93,75.55,3.65,3.47,62.81,14887.2,998.4,7.368,40.08,1.0232558139534884,1056.0,1032.0,2088.0,2064.0,26256.0
2014-06-13,4.57,75.17666666666666,5.9,75.88,3.648,3.465,63.14,15055.6,955.2,7.37,40.08,1.0,1032.0,1032.0,2064.0,2112.0,26040.0
2014-06-14,4.68,77.44333333333333,6.055,76.21000000000001,3.616,3.46,62.66,15224.0,912.0,7.380000000000001,40.260000000000005,1.0975609756097562,1080.0,984.0,2064.0,2064.0,26376.0
2014-06-15,4.145,79.71,5.675,76.54,3.5780000000000003,3.455,63.12,15013.0,960.0,7.354000000000001,40.1,0.9361702127659576,1056.0,1128.0,2184.0,2160.0,26088.0
2014-06-16,4.17,75.85499999999999,5.140000000000001,76.37,3.518,3.43,62.95,14802.0,1008.0,7.444,40.38,0.9361702127659576,1056.0,1128.0,2184.0,2160.0,25896.0
2014-06-17,3.965,72.0,5.525,76.2,3.6020000000000003,3.435,62.9,14920.8,1003.2,7.4,40.1,1.0,1056.0,1056.0,2112.0,2088.0,25872.0
2014-06-18,4.09,72.565,6.365,74.80000000000001,3.58,3.4800000000000004,62.62,15039.6,998.4,7.409999999999999,40.24,1.1,1056.0,960.0,2016.0,1968.0,25368.0
2014-06-19,4.65,73.13,6.529999999999999,73.4,3.592,3.45,63.02,15158.4,993.6,7.372,40.08,1.375,1056.0,768.0,1824.0,1800.0,23472.0
2014-06-20,4.315,73.53,6.59,72.02666666666667,3.614,3.405,62.98,15277.2,988.8,7.395999999999999,39.98,1.4666666666666666,1056.0,720.0,1776.0,1848.0,24120.0
2014-06-21,3.905,73.92999999999999,6.095,70.65333333333334,3.812,3.4400000000000004,62.45,15396.0,984.0,7.386000000000001,39.760000000000005,0.9772727272727272,1032.0,1056.0,2088.0,2112.0,24696.0
2014-06-22,4.005,74.33,6.005000000000001,69.28,3.678,3.44,62.33,15339.0,1020.0,7.42,40.0,0.9141048824593128,1011.0,1106.0,2117.0,2166.0,25329.0
2014-06-23,4.994999999999999,73.78999999999999,7.029999999999999,69.93,3.4760000000000004,3.465,62.81,15282.0,1056.0,7.422,40.2,0.8187702265372169,1012.0,1236.0,2248.0,2191.0,25375.0
2014-06-24,5.6899999999999995,73.704,6.6499999999999995,70.4625,3.482,3.4375,62.59,15268.8,998.4,7.454000000000001,40.35000000000001,0.6923686215144855,883.5,1285.0,2168.5,1947.0,24629.0
2014-06-25,6.385,73.618,6.27,70.995,3.4879999999999995,3.41,62.37,15255.6,940.8,7.4860000000000015,40.50000000000001,0.5659670164917541,755.0,1334.0,2089.0,1703.0,23883.0
2014-06-26,4.875,73.986,6.289999999999999,71.41,3.526,3.555,62.18,15242.4,883.2,7.476000000000001,40.36,0.7311220889202541,1036.0,1417.0,2453.0,2117.0,25955.0
2014-06-27,4.868333333333333,74.354,6.425,71.71666666666667,3.538,3.5533333333333332,62.10333333333333,15297.6,908.8000000000001,7.446666666666667,40.24666666666667,0.7845527730848832,1043.6666666666667,1340.6666666666667,2384.3333333333335,2062.3333333333335,25161.333333333332
2014-06-28,4.861666666666667,74.72200000000001,6.56,72.02333333333333,3.5500000000000003,3.5516666666666667,62.02666666666667,15352.8,934.4,7.417333333333334,40.13333333333333,0.8379834572495123,1051.3333333333333,1264.3333333333333,2315.6666666666665,2007.6666666666667,24367.666666666668
2014-06-29,4.855,75.09,6.695,72.33,3.5620000000000003,3.55,61.95,15408.0,960.0,7.388,40.02,0.8914141414141414,1059.0,1188.0,2247.0,1953.0,23574.0
2014-06-30,3.76,72.01,6.15,73.02,3.614,3.605,62.04,15600.0,1152.0,7.43,40.0,0.7443502824858758,1054.0,1416.0,2470.0,1971.0,24632.0
2014-07-01,4.665,68.93,6.445,73.71,3.604,3.54,62.32,15306.8,1161.6,7.3629999999999995,40.14,0.9777777777777776,1056.0,1080.0,2136.0,1992.0,25584.0
2014-07-02,4.205,71.14500000000001,6.574999999999999,74.28999999999999,3.604,3.56,62.5,15013.6,1171.2,7.295999999999999,40.28,1.2285714285714286,1032.0,840.0,1872.0,1992.0,24240.0
2014-07-03,4.855,73.36,6.445,74.87,3.604,3.405,61.74,14720.4,1180.8,7.296666666666667,40.22,1.0714285714285714,1080.0,1008.0,2088.0,2184.0,23904.0
2014-07-04,3.85,73.77333333333333,6.220000000000001,74.65,3.652,3.45,62.46,14427.2,1190.4,7.323333333333333,40.160000000000004,0.9333333333333332,1008.0,1080.0,2088.0,2232.0,25608.0
2014-07-05,4.655,74.18666666666667,6.425,74.42999999999999,3.652,3.38,62.81,14134.0,1200.0,7.356,40.1,1.05,1008.0,960.0,1968.0,2088.0,26232.0
2014-07-06,4.355,74.6,4.895,74.21,3.72,3.6,62.9,14229.0,1236.0,7.28,40.129999999999995,0.8301886792452831,1056.0,1272.0,2328.0,2136.0,24744.0
2014-07-07,5.595,74.07,6.3,75.38499999999999,3.72,3.625,62.5,14324.0,1272.0,7.336,40.16,1.2222222222222223,1056.0,864.0,1920.0,2040.0,25344.0
2014-07-08,4.445,73.54,6.725,76.56,3.612000000000001,3.82,62.77,14256.866666666667,1241.6,7.289999999999999,40.2,1.1428571428571428,1152.0,1008.0,2160.0,1872.0,25128.0
2014-07-09,5.015000000000001,74.575,6.555,77.06,3.0933333333333337,3.535,63.34,14189.733333333334,1211.2,7.374,40.24,1.5,1152.0,768.0,1920.0,1536.0,22200.0
2014-07-10,3.605,75.61,5.335,77.56,3.0450000000000004,3.485,63.28,14122.6,1180.8,7.383333333333333,39.95444444444445,1.2702702702702702,1128.0,888.0,2016.0,1584.0,20688.0
2014-07-11,4.3,76.22,5.065,77.34,3.0450000000000004,3.25,63.71,14055.466666666667,1150.4,7.376666666666666,39.66888888888889,1.1944444444444444,1032.0,864.0,1896.0,1920.0,20856.0
2014-07-12,4.3,76.83,6.76,77.12,3.0900000000000003,3.165,63.32,13988.333333333334,1120.0,7.158333333333332,39.38333333333333,1.1944444444444444,1032.0,864.0,1896.0,2112.0,21120.0
2014-07-13,4.74,77.44,5.535,76.9,2.8966666666666665,3.135,63.8,13673.333333333334,1240.0,7.1675,39.766666666666666,1.2285714285714286,1032.0,840.0,1872.0,2064.0,19968.0
2014-07-14,4.404999999999999,75.445,5.539999999999999,77.25,2.9966666666666666,3.0700000000000003,63.54,13358.333333333334,1360.0,7.2,40.15,1.1944444444444444,1032.0,864.0,1896.0,2040.0,20352.0
2014-07-15,4.07,73.45,4.955,77.6,3.1300000000000003,3.225,63.93,13249.0,1384.0,7.07,40.2,1.181226516371444,1033.3333333333333,877.3333333333334,1910.6666666666667,2049.3333333333335,20756.0
2014-07-16,4.95,72.05000000000001,5.609999999999999,78.185,3.098333333333333,2.945,64.36,13139.666666666666,1408.0,7.164999999999999,40.25,1.1680085882984435,1034.6666666666667,890.6666666666666,1925.3333333333333,2058.6666666666665,21160.0
2014-07-17,4.625,70.65,5.37,78.77,3.1333333333333333,3.125,64.25,13030.333333333334,1432.0,7.0775,40.35,1.1547906602254427,1036.0,904.0,1940.0,2068.0,21564.0
2014-07-18,4.55,72.77333333333334,5.225,78.34333333333333,3.153333333333333,3.125,64.25,12921.0,1456.0,7.1,40.449999999999996,1.1415727321524423,1037.3333333333333,917.3333333333334,1954.6666666666667,2077.3333333333335,21968.0
2014-07-19,3.84,74.89666666666666,5.775,77.91666666666666,3.168333333333333,3.215,64.83,12811.666666666666,1480.0,7.231666666666666,40.55,1.1283548040794418,1038.6666666666667,930.6666666666666,1969.3333333333333,2086.6666666666665,22372.0
2014-07-20,3.575,77.02,5.36,77.49,3.116666666666667,3.1950000000000003,64.38,13404.166666666666,1500.0,7.115,40.45,1.1151368760064413,1040.0,944.0,1984.0,2096.0,22776.0
2014-07-21,3.995,73.28,5.78,77.94999999999999,3.1533333333333338,3.1500000000000004,64.85,13996.666666666666,1520.0,7.211666666666666,40.35,1.1019189479334406,1041.3333333333333,957.3333333333334,1998.6666666666667,2105.3333333333335,23180.0
2014-07-22,4.37,69.54,4.805,78.41,3.14,3.1,64.52,13912.333333333332,1468.0,7.140000000000001,40.358333333333334,1.08870101986044,1042.6666666666667,970.6666666666666,2013.3333333333333,2114.6666666666665,23584.0
2014-07-23,4.359999999999999,72.97,4.66,78.235,3.1566666666666663,3.1950000000000003,65.44,13828.0,1416.0,7.27,40.36666666666667,1.0754830917874396,1044.0,984.0,2028.0,2124.0,23988.0
2014-07-24,3.4400000000000004,76.4,4.57,78.06,3.0933333333333337,3.13,64.54,13743.666666666666,1364.0,7.1325,40.33888888888889,1.0622651637144391,1045.3333333333333,997.3333333333334,2042.6666666666667,2133.3333333333335,24392.0
2014-07-25,4.47,76.69333333333334,4.8,77.82000000000001,3.108333333333333,2.8600000000000003,64.3,13659.333333333334,1312.0,7.12,40.31111111111112,1.0490472356414386,1046.6666666666667,1010.6666666666666,2057.3333333333335,2142.6666666666665,24796.0
2014-07-26,3.94,76.98666666666666,4.82,77.58,3.12,2.895,65.58,13575.0,1260.0,7.178333333333334,40.28333333333334,1.035829307568438,1048.0,1024.0,2072.0,2152.0,25200.0
2014-07-27,3.735,77.28,5.53,77.34,3.158333333333333,3.035,65.18,13790.833333333332,1250.0,7.1775,40.458333333333336,1.0226113794954375,1049.3333333333333,1037.3333333333333,2086.6666666666665,2161.3333333333335,25604.0
2014-07-28,3.98,75.435,3.68,77.37,3.186666666666667,3.105,64.81,14006.666666666666,1240.0,7.253333333333334,40.63333333333333,1.009393451422437,1050.6666666666667,1050.6666666666667,2101.3333333333335,2170.6666666666665,26008.0
2014-07-29,4.115,73.59,5.66,77.4,3.14,3.095,64.69,13996.333333333332,1276.0,7.1825,40.608333333333334,0.9961755233494364,1052.0,1064.0,2116.0,2180.0,26412.0
2014-07-30,4.24,74.74000000000001,5.795,77.045,3.105,3.135,66.16,13986.0,1312.0,7.156666666666666,40.583333333333336,0.9829575952764359,1053.3333333333333,1077.3333333333333,2130.6666666666665,2189.3333333333335,26816.0
2014-07-31,4.005,75.89,6.59,76.69,3.1183333333333336,3.125,65.24,13975.666666666666,1348.0,7.165000000000001,40.49166666666667,0.9697396672034353,1054.6666666666667,1090.6666666666667,2145.3333333333335,2198.6666666666665,27220.0
2014-08-01,3.6,76.13,5.25,76.68666666666667,3.115,3.0,65.0,13965.333333333334,1384.0,7.341666666666666,40.4,0.9565217391304348,1056.0,1104.0,2160.0,2208.0,27624.0
2014-08-02,3.615,76.37,5.22,76.68333333333334,3.115,3.12,65.18,13955.0,1420.0,7.341666666666666,40.4,2.333333333333333,1008.0,432.0,1440.0,1968.0,17616.0
2014-08-03,4.45,76.61,4.345,76.68,3.115,3.03,65.48,14410.0,1440.0,7.341666666666666,40.266666666666666,1.8695652173913044,1032.0,552.0,1584.0,1968.0,17472.0
2014-08-04,4.32,74.935,5.705,77.02000000000001,3.1283333333333325,3.09,66.3,14865.0,1460.0,7.191666666666666,40.43333333333333,1.5172413793103448,1056.0,696.0,1752.0,2016.0,17904.0
2014-08-05,3.735,73.26,6.365,77.36,3.1283333333333325,3.075,66.29,14692.0,1370.8,7.191666666666666,40.43333333333333,1.3548387096774193,1008.0,744.0,1752.0,1992.0,18552.0
2014-08-06,3.97125,72.09,6.206250000000001,77.19083333333333,3.126666666666666,3.08,66.0775,14519.0,1281.6,7.235833333333333,40.44166666666666,1.3744623655913977,1014.0,738.0,1752.0,1962.0,20220.0
2014-08-07,4.2075,70.92,6.0475,77.02166666666668,3.1249999999999996,3.085,65.86500000000001,14346.0,1192.4,7.279999999999999,40.449999999999996,1.3940860215053763,1020.0,732.0,1752.0,1932.0,21888.0
2014-08-08,4.44375,69.75,5.88875,76.8525,3.123333333333333,3.0900000000000003,65.6525,14173.0,1103.2,7.324166666666667,40.45833333333333,1.4137096774193547,1026.0,726.0,1752.0,1902.0,23556.0
2014-08-09,4.68,68.58,5.73,76.68333333333334,3.1216666666666666,3.095,65.44,14000.0,1014.0,7.368333333333333,40.46666666666666,1.4333333333333331,1032.0,720.0,1752.0,1872.0,25224.0
2014-08-10,4.865,67.4,5.505,76.27,3.1216666666666666,3.105,64.89,14103.333333333332,947.0,7.368333333333333,40.46666666666666,1.4666666666666666,1056.0,720.0,1776.0,1944.0,23232.0
2014-08-11,3.99,70.705,6.125,77.005,3.17,3.2,65.4,14206.666666666666,880.0,7.31,40.21666666666667,1.4482758620689655,1008.0,696.0,1704.0,1872.0,22968.0
2014-08-12,3.79,74.01,5.51,77.74,3.17,3.1,65.11,14180.333333333332,896.0,7.31,40.18,1.6296296296296295,1056.0,648.0,1704.0,1872.0,23280.0
2014-08-13,4.045,72.67500000000001,5.64,78.05999999999999,3.135,3.145,65.37,14154.0,912.0,7.383333333333334,40.26,1.34375,1032.0,768.0,1800.0,1920.0,23880.0
2014-08-14,3.01,71.34,6.605,78.38,3.135,3.09,65.41,14127.666666666666,928.0,7.383333333333334,40.26,1.1891891891891893,1056.0,888.0,1944.0,2088.0,23664.0
2014-08-15,3.64,72.88333333333334,5.4,77.92,3.135,2.99,65.07,14101.333333333334,944.0,7.383333333333334,40.26,1.1388888888888888,984.0,864.0,1848.0,2016.0,23760.0
2014-08-16,4.085,74.42666666666666,4.855,77.46,3.141666666666667,3.06,65.3,14075.0,960.0,7.285,40.36,1.3333333333333333,1056.0,792.0,1848.0,1968.0,23136.0
2014-08-17,3.64,75.97,5.8100000000000005,77.0,3.141666666666667,3.175,65.35,14186.666666666666,1020.0,7.285,40.36,1.3333333333333333,1056.0,792.0,1848.0,1968.0,23232.0
2014-08-18,4.404999999999999,75.015,5.43,77.245,3.143333333333333,3.145,65.31,14298.333333333334,1080.0,7.266666666666666,40.16,1.2647058823529411,1032.0,816.0,1848.0,2064.0,22608.0
2014-08-19,4.58,74.06,5.265000000000001,77.49,3.143333333333333,3.18,64.72,14405.0,1056.0,7.266666666666666,40.16,1.34375,1032.0,768.0,1800.0,1920.0,21936.0
2014-08-20,3.85,74.7,6.4,77.72999999999999,3.12,3.08,65.17,14511.666666666666,1032.0,7.576666666666668,40.2,1.303030303030303,1032.0,792.0,1824.0,1968.0,21984.0
2014-08-21,4.24,75.34,5.095,77.97,3.12,3.105,65.64,14618.333333333334,1008.0,7.576666666666668,40.220000000000006,1.257907542579075,1034.0,822.0,1856.0,1927.0,22835.0
2014-08-22,4.2,73.91666666666667,5.0,77.61,3.12,3.105,65.64,14725.0,984.0,7.576666666666668,40.220000000000006,1.2647058823529411,1032.0,816.0,1848.0,1992.0,21720.0
2014-08-23,4.125,72.49333333333333,5.4350000000000005,77.25,3.135,3.115,65.64,14831.666666666666,960.0,7.151666666666666,40.3,1.2647058823529411,1032.0,816.0,1848.0,2016.0,22008.0
2014-08-24,4.325,71.07,5.505,76.89,3.135,3.09,65.23,14585.0,960.0,7.390000000000001,40.14,1.2285714285714286,1032.0,840.0,1872.0,2088.0,22536.0
2014-08-25,3.755,71.345,5.609999999999999,77.625,3.0766666666666667,3.055,66.14,14338.333333333334,960.0,7.393333333333333,40.17999999999999,1.2571428571428571,1056.0,840.0,1896.0,2040.0,22128.0
2014-08-26,3.95,71.62,5.18,78.36,3.0766666666666667,3.055,65.32,14303.0,988.0,7.415,40.17999999999999,1.4193548387096775,1056.0,744.0,1800.0,1968.0,22032.0
2014-08-27,3.565,71.535,5.385,78.63,3.123333333333333,3.08,65.62,14267.666666666666,1016.0,7.425,40.24,1.4666666666666666,1056.0,720.0,1776.0,1944.0,21888.0
2014-08-28,4.085,71.45,5.675,78.9,3.066666666666667,3.055,66.25,14232.333333333334,1044.0,7.408333333333334,40.24,1.5172413793103448,1056.0,696.0,1752.0,1872.0,21624.0
2014-08-29,4.0,71.75,5.7,78.74000000000001,3.016666666666667,3.0,66.2,14197.0,1072.0,7.423333333333333,40.24,1.5172413793103448,1056.0,696.0,1752.0,1848.0,21360.0
2014-08-30,3.56,72.05,5.605,78.58,3.141666666666667,3.115,66.05,14161.666666666666,1100.0,7.418333333333333,40.52,1.5714285714285714,1056.0,672.0,1728.0,1848.0,21168.0
2014-08-31,4.105,72.35,5.355,78.42,3.15,3.075,66.52,14218.333333333332,1040.0,7.426666666666667,40.32,1.4666666666666666,1056.0,720.0,1776.0,1824.0,20640.0
2014-09-01,3.455,72.83,5.885,78.39857142857143,3.145,3.095,66.52,14275.0,980.0,7.421666666666667,40.583333333333336,1.3636363636363635,1080.0,792.0,1872.0,2016.0,19272.0
2014-09-02,3.66,73.31,5.515000000000001,78.37714285714286,3.15,3.075,66.75,14091.333333333334,1008.0,7.430000000000001,40.583333333333336,1.4838709677419355,1104.0,744.0,1848.0,1968.0,18936.0
2014-09-03,4.415,73.312,5.665,78.35571428571428,3.09,3.065,66.22,13907.666666666666,1036.0,7.428333333333332,40.36666666666667,1.5,1080.0,720.0,1800.0,1944.0,21384.0
2014-09-04,3.985,73.314,5.89,78.33428571428571,3.09,3.045,66.0,13724.0,1064.0,7.341666666666668,40.11666666666667,1.5172413793103448,1056.0,696.0,1752.0,2016.0,17904.0
2014-09-05,4.15,73.316,5.9,78.31285714285714,3.09,3.045,66.0,13540.333333333332,1092.0,7.356666666666666,39.9,1.3548387096774193,1008.0,744.0,1752.0,1992.0,18552.0
2014-09-06,4.99,73.318,5.890000000000001,78.29142857142857,3.125,3.035,66.57,13356.666666666666,1120.0,7.378333333333334,40.016666666666666,1.6296296296296295,1056.0,648.0,1704.0,1920.0,21336.0
2014-09-07,4.18,73.32,6.265,78.27,3.125,3.125,65.83,13397.5,1190.0,7.4316666666666675,40.333333333333336,1.4193548387096775,1056.0,744.0,1800.0,1968.0,22608.0
2014-09-08,5.48,72.63,6.135,77.91999999999999,3.22,3.115,66.8,13438.333333333334,1260.0,7.435,40.41666666666666,1.3636363636363635,1080.0,792.0,1872.0,2016.0,22536.0
2014-09-09,4.34,71.94,5.645,77.57,3.22,3.13,66.18,13755.0,1256.0,7.391666666666667,40.13333333333333,1.4333333333333331,1032.0,720.0,1752.0,1872.0,25224.0
2014-09-10,4.16,71.755,5.925,77.71,3.1966666666666668,3.16,65.09,14071.666666666666,1252.0,7.39,40.083333333333336,1.4666666666666666,1056.0,720.0,1776.0,1944.0,23232.0
2014-09-11,3.625,71.57,4.725,77.85,3.1966666666666668,3.135,66.12,14388.333333333334,1248.0,7.393333333333333,40.16666666666667,1.4482758620689655,1008.0,696.0,1704.0,1872.0,22968.0
2014-09-12,3.625,70.958,4.6,77.868,3.1966666666666668,3.135,66.12,14705.0,1244.0,7.416666666666667,40.13333333333333,1.25,1080.0,864.0,1944.0,2280.0,26256.0
2014-09-13,3.685000000000001,70.346,4.744999999999999,77.886,3.215,3.225,65.82,15021.666666666666,1240.0,7.435,40.21666666666666,1.375,1056.0,768.0,1824.0,2088.0,22464.0
